Data from Accelerometer (Altitude):
Reading: 0.76, Time Elapsed: 7545
Reading: 0.0, Time Elapsed: 8265

Data from Force Sensor 30:
Reading: 0.0, Time Elapsed: 8290
Reading: 0.0, Time Elapsed: 8290
Reading: 0.0, Time Elapsed: 8290

Data from Force Sensor 31:
Reading: 0.0, Time Elapsed: 8316
Reading: 0.0, Time Elapsed: 8316
Reading: 0.0, Time Elapsed: 8316

Data from Force Sensor 32:
Reading: 0.0, Time Elapsed: 8341
Reading: 0.0, Time Elapsed: 8341
Reading: 0.0, Time Elapsed: 8341

Data from Force Sensor 33:
Reading: 0.0, Time Elapsed: 8364
Reading: 0.0, Time Elapsed: 8364
Reading: 0.0, Time Elapsed: 8364

Data from Force Sensor 34:
Reading: 0.0, Time Elapsed: 8389
Reading: 0.0, Time Elapsed: 8389
Reading: 0.0, Time Elapsed: 8389

Data from Force Sensor 35:
Reading: 0.0, Time Elapsed: 8415
Reading: 0.0, Time Elapsed: 8415
Reading: 0.0, Time Elapsed: 8415

Data from Force Sensor 36:
Reading: 0.0, Time Elapsed: 8439
Reading: 0.0, Time Elapsed: 8439
Reading: 0.0, Time Elapsed: 8439

Data from Force Sensor 37:
Reading: 0.0, Time Elapsed: 8464
Reading: 0.0, Time Elapsed: 8464
Reading: 0.0, Time Elapsed: 8464

Data from Force Sensor 38:
Reading: 0.0, Time Elapsed: 8489
Reading: 0.0, Time Elapsed: 8489
Reading: 0.0, Time Elapsed: 8489

Data from Force Sensor 39:
Reading: 0.0, Time Elapsed: 8515
Reading: 0.0, Time Elapsed: 8515
Reading: 0.0, Time Elapsed: 8515

Data from Force Sensor 40:
Reading: 0.0, Time Elapsed: 8538
Reading: 0.0, Time Elapsed: 8538
Reading: 0.0, Time Elapsed: 8538

Data from Force Sensor 41:
Reading: 0.0, Time Elapsed: 8563
Reading: 0.0, Time Elapsed: 8563
Reading: 0.0, Time Elapsed: 8563

Data from Force Sensor 42:
Reading: 0.0, Time Elapsed: 8589
Reading: 0.0, Time Elapsed: 8589
Reading: 0.0, Time Elapsed: 8589

Data from Force Sensor 43:
Reading: 0.0, Time Elapsed: 8613
Reading: 0.0, Time Elapsed: 8613
Reading: 0.0, Time Elapsed: 8613

Data from Force Sensor 44:
Reading: 0.0, Time Elapsed: 8638
Reading: 0.0, Time Elapsed: 8638
Reading: 0.0, Time Elapsed: 8638

Data from Force Sensor 45:
Reading: 0.0, Time Elapsed: 8663
Reading: 0.0, Time Elapsed: 8663
Reading: 0.0, Time Elapsed: 8663

Data from Force Sensor 46:
Reading: 0.0, Time Elapsed: 8689
Reading: 0.0, Time Elapsed: 8689
Reading: 0.0, Time Elapsed: 8689

Data from Force Sensor 47:
Reading: 0.0, Time Elapsed: 8712
Reading: 0.0, Time Elapsed: 8712
Reading: 0.0, Time Elapsed: 8712

Data from Force Sensor 48:
Reading: 0.0, Time Elapsed: 8738
Reading: 0.0, Time Elapsed: 8738
Reading: 0.0, Time Elapsed: 8738

Data from Force Sensor 49:
Reading: 0.0, Time Elapsed: 8763
Reading: 5.0, Time Elapsed: 8763
Reading: 0.0, Time Elapsed: 8763

Data from Force Sensor 50:
Reading: 0.0, Time Elapsed: 8788
Reading: 9.0, Time Elapsed: 8788
Reading: 0.0, Time Elapsed: 8788

Data from Force Sensor 51:
Reading: 0.0, Time Elapsed: 8804
Reading: 18.0, Time Elapsed: 8804
Reading: 0.0, Time Elapsed: 8804

Data from Force Sensor 52:
Reading: 0.0, Time Elapsed: 8829
Reading: 25.0, Time Elapsed: 8829
Reading: 0.0, Time Elapsed: 8829

Data from Force Sensor 53:
Reading: 0.0, Time Elapsed: 8854
Reading: 30.0, Time Elapsed: 8854
Reading: 0.0, Time Elapsed: 8854

Data from Force Sensor 54:
Reading: 0.0, Time Elapsed: 8879
Reading: 32.0, Time Elapsed: 8879
Reading: 0.0, Time Elapsed: 8879

Data from Force Sensor 55:
Reading: 0.0, Time Elapsed: 8903
Reading: 31.0, Time Elapsed: 8903
Reading: 0.0, Time Elapsed: 8903

Data from Force Sensor 56:
Reading: 0.0, Time Elapsed: 8929
Reading: 31.0, Time Elapsed: 8929
Reading: 0.0, Time Elapsed: 8929

Data from Force Sensor 57:
Reading: 0.0, Time Elapsed: 8954
Reading: 30.0, Time Elapsed: 8954
Reading: 0.0, Time Elapsed: 8954

Data from Force Sensor 58:
Reading: 0.0, Time Elapsed: 8979
Reading: 34.0, Time Elapsed: 8979
Reading: 0.0, Time Elapsed: 8979

Data from Force Sensor 59:
Reading: 0.0, Time Elapsed: 9004
Reading: 35.0, Time Elapsed: 9004
Reading: 0.0, Time Elapsed: 9004

Data from Force Sensor 60:
Reading: 0.0, Time Elapsed: 9029
Reading: 33.0, Time Elapsed: 9029
Reading: 0.0, Time Elapsed: 9029

Data from Force Sensor 61:
Reading: 0.0, Time Elapsed: 9054
Reading: 29.0, Time Elapsed: 9054
Reading: 0.0, Time Elapsed: 9054

Data from Force Sensor 62:
Reading: 0.0, Time Elapsed: 9079
Reading: 24.0, Time Elapsed: 9079
Reading: 0.0, Time Elapsed: 9079

Data from Force Sensor 63:
Reading: 0.0, Time Elapsed: 9104
Reading: 22.0, Time Elapsed: 9104
Reading: 0.0, Time Elapsed: 9104

Data from Force Sensor 64:
Reading: 0.0, Time Elapsed: 9129
Reading: 14.0, Time Elapsed: 9129
Reading: 0.0, Time Elapsed: 9129

Data from Force Sensor 65:
Reading: 0.0, Time Elapsed: 9161
Reading: 0.0, Time Elapsed: 9161
Reading: 0.0, Time Elapsed: 9161

Data from Force Sensor 66:
Reading: 0.0, Time Elapsed: 9187
Reading: 0.0, Time Elapsed: 9187
Reading: 0.0, Time Elapsed: 9187

Data from Force Sensor 67:
Reading: 0.0, Time Elapsed: 9212
Reading: 0.0, Time Elapsed: 9212
Reading: 0.0, Time Elapsed: 9212

Data from Force Sensor 68:
Reading: 0.0, Time Elapsed: 9238
Reading: 0.0, Time Elapsed: 9238
Reading: 0.0, Time Elapsed: 9238

Data from Force Sensor 69:
Reading: 0.0, Time Elapsed: 9261
Reading: 0.0, Time Elapsed: 9261
Reading: 0.0, Time Elapsed: 9261

Data from Force Sensor 70:
Reading: 0.0, Time Elapsed: 9286
Reading: 0.0, Time Elapsed: 9286
Reading: 0.0, Time Elapsed: 9286

Data from Force Sensor 71:
Reading: 0.0, Time Elapsed: 9312
Reading: 0.0, Time Elapsed: 9312
Reading: 0.0, Time Elapsed: 9312

Data from Force Sensor 72:
Reading: 0.0, Time Elapsed: 9337
Reading: 0.0, Time Elapsed: 9337
Reading: 0.0, Time Elapsed: 9337

Data from Force Sensor 73:
Reading: 0.0, Time Elapsed: 9360
Reading: 0.0, Time Elapsed: 9360
Reading: 0.0, Time Elapsed: 9360

Data from Force Sensor 74:
Reading: 0.0, Time Elapsed: 9386
Reading: 0.0, Time Elapsed: 9386
Reading: 0.0, Time Elapsed: 9386

Data from Force Sensor 75:
Reading: 0.0, Time Elapsed: 9411
Reading: 0.0, Time Elapsed: 9411
Reading: 0.0, Time Elapsed: 9411

Data from Force Sensor 76:
Reading: 0.0, Time Elapsed: 9435
Reading: 0.0, Time Elapsed: 9435
Reading: 0.0, Time Elapsed: 9435

Data from Force Sensor 77:
Reading: 0.0, Time Elapsed: 9460
Reading: 0.0, Time Elapsed: 9460
Reading: 0.0, Time Elapsed: 9460

Data from Force Sensor 78:
Reading: 0.0, Time Elapsed: 9486
Reading: 0.0, Time Elapsed: 9486
Reading: 0.0, Time Elapsed: 9486

Data from Force Sensor 79:
Reading: 0.0, Time Elapsed: 9502
Reading: 11.0, Time Elapsed: 9502
Reading: 0.0, Time Elapsed: 9502

Data from Force Sensor 80:
Reading: 0.0, Time Elapsed: 9527
Reading: 23.0, Time Elapsed: 9527
Reading: 0.0, Time Elapsed: 9527

Data from Force Sensor 81:
Reading: 0.0, Time Elapsed: 9552
Reading: 30.0, Time Elapsed: 9552
Reading: 0.0, Time Elapsed: 9552

Data from Force Sensor 82:
Reading: 0.0, Time Elapsed: 9577
Reading: 36.0, Time Elapsed: 9577
Reading: 0.0, Time Elapsed: 9577

Data from Force Sensor 83:
Reading: 0.0, Time Elapsed: 9602
Reading: 39.0, Time Elapsed: 9602
Reading: 0.0, Time Elapsed: 9602

Data from Force Sensor 84:
Reading: 0.0, Time Elapsed: 9627
Reading: 36.0, Time Elapsed: 9627
Reading: 0.0, Time Elapsed: 9627

Data from Force Sensor 85:
Reading: 0.0, Time Elapsed: 9652
Reading: 45.0, Time Elapsed: 9652
Reading: 0.0, Time Elapsed: 9652

Data from Force Sensor 86:
Reading: 0.0, Time Elapsed: 9677
Reading: 63.0, Time Elapsed: 9677
Reading: 0.0, Time Elapsed: 9677

Data from Force Sensor 87:
Reading: 0.0, Time Elapsed: 9702
Reading: 70.0, Time Elapsed: 9702
Reading: 0.0, Time Elapsed: 9702

Data from Force Sensor 88:
Reading: 0.0, Time Elapsed: 9727
Reading: 73.0, Time Elapsed: 9727
Reading: 0.0, Time Elapsed: 9727

Data from Force Sensor 89:
Reading: 0.0, Time Elapsed: 9751
Reading: 77.0, Time Elapsed: 9751
Reading: 0.0, Time Elapsed: 9751

Data from Force Sensor 90:
Reading: 0.0, Time Elapsed: 9777
Reading: 76.0, Time Elapsed: 9777
Reading: 0.0, Time Elapsed: 9777

Data from Force Sensor 91:
Reading: 0.0, Time Elapsed: 9802
Reading: 80.0, Time Elapsed: 9802
Reading: 0.0, Time Elapsed: 9802

Data from Force Sensor 92:
Reading: 0.0, Time Elapsed: 9827
Reading: 98.0, Time Elapsed: 9827
Reading: 0.0, Time Elapsed: 9827

Data from Force Sensor 93:
Reading: 0.0, Time Elapsed: 9861
Reading: 109.0, Time Elapsed: 9861
Reading: 0.0, Time Elapsed: 9861

Data from Force Sensor 94:
Reading: 0.0, Time Elapsed: 9886
Reading: 118.0, Time Elapsed: 9886
Reading: 0.0, Time Elapsed: 9886

Data from Force Sensor 95:
Reading: 0.0, Time Elapsed: 9912
Reading: 130.0, Time Elapsed: 9912
Reading: 0.0, Time Elapsed: 9912

Data from Force Sensor 96:
Reading: 0.0, Time Elapsed: 9937
Reading: 148.0, Time Elapsed: 9937
Reading: 0.0, Time Elapsed: 9937

Data from Force Sensor 97:
Reading: 0.0, Time Elapsed: 9962
Reading: 150.0, Time Elapsed: 9962
Reading: 0.0, Time Elapsed: 9962

Data from Force Sensor 98:
Reading: 0.0, Time Elapsed: 9988
Reading: 160.0, Time Elapsed: 9988
Reading: 0.0, Time Elapsed: 9988

Data from Force Sensor 99:
Reading: 0.0, Time Elapsed: 10011
Reading: 175.0, Time Elapsed: 10011
Reading: 0.0, Time Elapsed: 10011

Data from Force Sensor 100:
Reading: 0.0, Time Elapsed: 10036
Reading: 177.0, Time Elapsed: 10036
Reading: 0.0, Time Elapsed: 10036

Data from Force Sensor 101:
Reading: 0.0, Time Elapsed: 10062
Reading: 163.0, Time Elapsed: 10062
Reading: 0.0, Time Elapsed: 10062

Data from Force Sensor 102:
Reading: 0.0, Time Elapsed: 10087
Reading: 143.0, Time Elapsed: 10087
Reading: 0.0, Time Elapsed: 10087

Data from Force Sensor 103:
Reading: 0.0, Time Elapsed: 10113
Reading: 100.0, Time Elapsed: 10113
Reading: 0.0, Time Elapsed: 10113

Data from Force Sensor 104:
Reading: 0.0, Time Elapsed: 10129
Reading: 58.0, Time Elapsed: 10129
Reading: 0.0, Time Elapsed: 10129

Data from Force Sensor 105:
Reading: 0.0, Time Elapsed: 10153
Reading: 36.0, Time Elapsed: 10153
Reading: 0.0, Time Elapsed: 10153

Data from Force Sensor 106:
Reading: 0.0, Time Elapsed: 10178
Reading: 30.0, Time Elapsed: 10178
Reading: 0.0, Time Elapsed: 10178

Data from Force Sensor 107:
Reading: 0.0, Time Elapsed: 10203
Reading: 18.0, Time Elapsed: 10203
Reading: 0.0, Time Elapsed: 10203

Data from Force Sensor 108:
Reading: 0.0, Time Elapsed: 10238
Reading: 0.0, Time Elapsed: 10238
Reading: 0.0, Time Elapsed: 10238

Data from Force Sensor 109:
Reading: 0.0, Time Elapsed: 10261
Reading: 0.0, Time Elapsed: 10261
Reading: 0.0, Time Elapsed: 10261

Data from Force Sensor 110:
Reading: 0.0, Time Elapsed: 10286
Reading: 0.0, Time Elapsed: 10286
Reading: 0.0, Time Elapsed: 10286

Data from Force Sensor 111:
Reading: 0.0, Time Elapsed: 10312
Reading: 0.0, Time Elapsed: 10312
Reading: 0.0, Time Elapsed: 10312

Data from Force Sensor 112:
Reading: 0.0, Time Elapsed: 10338
Reading: 0.0, Time Elapsed: 10338
Reading: 0.0, Time Elapsed: 10338

Data from Force Sensor 113:
Reading: 0.0, Time Elapsed: 10361
Reading: 0.0, Time Elapsed: 10361
Reading: 0.0, Time Elapsed: 10361

Data from Force Sensor 114:
Reading: 0.0, Time Elapsed: 10386
Reading: 0.0, Time Elapsed: 10386
Reading: 0.0, Time Elapsed: 10386

Data from Force Sensor 115:
Reading: 0.0, Time Elapsed: 10411
Reading: 0.0, Time Elapsed: 10411
Reading: 0.0, Time Elapsed: 10411

Data from Force Sensor 116:
Reading: 0.0, Time Elapsed: 10435
Reading: 0.0, Time Elapsed: 10435
Reading: 0.0, Time Elapsed: 10435

Data from Force Sensor 117:
Reading: 0.0, Time Elapsed: 10460
Reading: 0.0, Time Elapsed: 10460
Reading: 0.0, Time Elapsed: 10460

Data from Force Sensor 118:
Reading: 0.0, Time Elapsed: 10485
Reading: 0.0, Time Elapsed: 10485
Reading: 0.0, Time Elapsed: 10485

Data from Force Sensor 119:
Reading: 0.0, Time Elapsed: 10511
Reading: 0.0, Time Elapsed: 10511
Reading: 0.0, Time Elapsed: 10511

Data from Force Sensor 120:
Reading: 0.0, Time Elapsed: 10535
Reading: 0.0, Time Elapsed: 10535
Reading: 0.0, Time Elapsed: 10535

Data from Force Sensor 121:
Reading: 0.0, Time Elapsed: 10560
Reading: 0.0, Time Elapsed: 10560
Reading: 0.0, Time Elapsed: 10560

Data from Force Sensor 122:
Reading: 0.0, Time Elapsed: 10585
Reading: 0.0, Time Elapsed: 10585
Reading: 0.0, Time Elapsed: 10585

Data from Force Sensor 123:
Reading: 0.0, Time Elapsed: 10610
Reading: 0.0, Time Elapsed: 10610
Reading: 0.0, Time Elapsed: 10610

Data from Force Sensor 124:
Reading: 0.0, Time Elapsed: 10634
Reading: 0.0, Time Elapsed: 10634
Reading: 0.0, Time Elapsed: 10634

Data from Force Sensor 125:
Reading: 0.0, Time Elapsed: 10660
Reading: 0.0, Time Elapsed: 10660
Reading: 0.0, Time Elapsed: 10660

Data from Force Sensor 126:
Reading: 0.0, Time Elapsed: 10685
Reading: 0.0, Time Elapsed: 10685
Reading: 0.0, Time Elapsed: 10685

Data from Force Sensor 127:
Reading: 0.0, Time Elapsed: 10709
Reading: 0.0, Time Elapsed: 10709
Reading: 0.0, Time Elapsed: 10709

Data from Force Sensor 128:
Reading: 0.0, Time Elapsed: 10734
Reading: 0.0, Time Elapsed: 10734
Reading: 0.0, Time Elapsed: 10734

Data from Force Sensor 129:
Reading: 0.0, Time Elapsed: 10759
Reading: 0.0, Time Elapsed: 10759
Reading: 0.0, Time Elapsed: 10759

Data from Force Sensor 130:
Reading: 0.0, Time Elapsed: 10784
Reading: 0.0, Time Elapsed: 10784
Reading: 0.0, Time Elapsed: 10784

Data from Force Sensor 131:
Reading: 0.0, Time Elapsed: 10807
Reading: 0.0, Time Elapsed: 10807
Reading: 0.0, Time Elapsed: 10807

Data from Force Sensor 132:
Reading: 0.0, Time Elapsed: 10833
Reading: 0.0, Time Elapsed: 10833
Reading: 0.0, Time Elapsed: 10833

Data from Force Sensor 133:
Reading: 0.0, Time Elapsed: 10858
Reading: 0.0, Time Elapsed: 10858
Reading: 0.0, Time Elapsed: 10858

Data from Force Sensor 134:
Reading: 0.0, Time Elapsed: 10884
Reading: 0.0, Time Elapsed: 10884
Reading: 0.0, Time Elapsed: 10884

Data from Force Sensor 135:
Reading: 0.0, Time Elapsed: 10908
Reading: 0.0, Time Elapsed: 10908
Reading: 0.0, Time Elapsed: 10908

Data from Force Sensor 136:
Reading: 0.0, Time Elapsed: 10932
Reading: 0.0, Time Elapsed: 10932
Reading: 0.0, Time Elapsed: 10932

Data from Force Sensor 137:
Reading: 0.0, Time Elapsed: 10958
Reading: 0.0, Time Elapsed: 10958
Reading: 0.0, Time Elapsed: 10958

Data from Force Sensor 138:
Reading: 0.0, Time Elapsed: 10974
Reading: 15.0, Time Elapsed: 10974
Reading: 0.0, Time Elapsed: 10974

Data from Force Sensor 139:
Reading: 0.0, Time Elapsed: 11006
Reading: 26.0, Time Elapsed: 11006
Reading: 0.0, Time Elapsed: 11006

Data from Force Sensor 140:
Reading: 0.0, Time Elapsed: 11023
Reading: 34.0, Time Elapsed: 11023
Reading: 0.0, Time Elapsed: 11023

Data from Force Sensor 141:
Reading: 0.0, Time Elapsed: 11049
Reading: 43.0, Time Elapsed: 11049
Reading: 0.0, Time Elapsed: 11049

Data from Force Sensor 142:
Reading: 0.0, Time Elapsed: 11074
Reading: 54.0, Time Elapsed: 11074
Reading: 0.0, Time Elapsed: 11074

Data from Force Sensor 143:
Reading: 0.0, Time Elapsed: 11099
Reading: 73.0, Time Elapsed: 11099
Reading: 0.0, Time Elapsed: 11099

Data from Force Sensor 144:
Reading: 0.0, Time Elapsed: 11124
Reading: 90.0, Time Elapsed: 11124
Reading: 0.0, Time Elapsed: 11124

Data from Force Sensor 145:
Reading: 0.0, Time Elapsed: 11158
Reading: 119.0, Time Elapsed: 11158
Reading: 0.0, Time Elapsed: 11158

Data from Force Sensor 146:
Reading: 0.0, Time Elapsed: 11183
Reading: 150.0, Time Elapsed: 11183
Reading: 0.0, Time Elapsed: 11183

Data from Force Sensor 147:
Reading: 0.0, Time Elapsed: 11208
Reading: 173.0, Time Elapsed: 11208
Reading: 0.0, Time Elapsed: 11208

Data from Force Sensor 148:
Reading: 0.0, Time Elapsed: 11233
Reading: 203.0, Time Elapsed: 11233
Reading: 0.0, Time Elapsed: 11233

Data from Force Sensor 149:
Reading: 0.0, Time Elapsed: 11258
Reading: 213.0, Time Elapsed: 11258
Reading: 0.0, Time Elapsed: 11258

Data from Force Sensor 150:
Reading: 0.0, Time Elapsed: 11284
Reading: 226.0, Time Elapsed: 11284
Reading: 0.0, Time Elapsed: 11284

Data from Force Sensor 151:
Reading: 0.0, Time Elapsed: 11307
Reading: 234.0, Time Elapsed: 11307
Reading: 0.0, Time Elapsed: 11307

Data from Force Sensor 152:
Reading: 0.0, Time Elapsed: 11332
Reading: 240.0, Time Elapsed: 11332
Reading: 0.0, Time Elapsed: 11332

Data from Force Sensor 153:
Reading: 0.0, Time Elapsed: 11358
Reading: 248.0, Time Elapsed: 11358
Reading: 0.0, Time Elapsed: 11358

Data from Force Sensor 154:
Reading: 0.0, Time Elapsed: 11384
Reading: 251.0, Time Elapsed: 11384
Reading: 0.0, Time Elapsed: 11384

Data from Force Sensor 155:
Reading: 0.0, Time Elapsed: 11409
Reading: 248.0, Time Elapsed: 11409
Reading: 0.0, Time Elapsed: 11409

Data from Force Sensor 156:
Reading: 0.0, Time Elapsed: 11435
Reading: 250.0, Time Elapsed: 11435
Reading: 0.0, Time Elapsed: 11435

Data from Force Sensor 157:
Reading: 0.0, Time Elapsed: 11460
Reading: 252.0, Time Elapsed: 11460
Reading: 0.0, Time Elapsed: 11460

Data from Force Sensor 158:
Reading: 0.0, Time Elapsed: 11485
Reading: 250.0, Time Elapsed: 11485
Reading: 0.0, Time Elapsed: 11485

Data from Force Sensor 159:
Reading: 0.0, Time Elapsed: 11509
Reading: 252.0, Time Elapsed: 11509
Reading: 0.0, Time Elapsed: 11509

Data from Force Sensor 160:
Reading: 0.0, Time Elapsed: 11534
Reading: 246.0, Time Elapsed: 11534
Reading: 0.0, Time Elapsed: 11534

Data from Force Sensor 161:
Reading: 0.0, Time Elapsed: 11560
Reading: 214.0, Time Elapsed: 11560
Reading: 0.0, Time Elapsed: 11560

Data from Force Sensor 162:
Reading: 0.0, Time Elapsed: 11585
Reading: 158.0, Time Elapsed: 11585
Reading: 0.0, Time Elapsed: 11585

Data from Force Sensor 163:
Reading: 0.0, Time Elapsed: 11601
Reading: 85.0, Time Elapsed: 11601
Reading: 0.0, Time Elapsed: 11601

Data from Force Sensor 164:
Reading: 0.0, Time Elapsed: 11626
Reading: 38.0, Time Elapsed: 11626
Reading: 0.0, Time Elapsed: 11626

Data from Force Sensor 165:
Reading: 0.0, Time Elapsed: 11659
Reading: 5.0, Time Elapsed: 11659
Reading: 0.0, Time Elapsed: 11659

Data from Force Sensor 166:
Reading: 0.0, Time Elapsed: 11691
Reading: 0.0, Time Elapsed: 11691
Reading: 0.0, Time Elapsed: 11691

Data from Force Sensor 167:
Reading: 0.0, Time Elapsed: 11710
Reading: 0.0, Time Elapsed: 11710
Reading: 0.0, Time Elapsed: 11710

Data from Force Sensor 168:
Reading: 0.0, Time Elapsed: 11733
Reading: 0.0, Time Elapsed: 11733
Reading: 0.0, Time Elapsed: 11733

Data from Force Sensor 169:
Reading: 0.0, Time Elapsed: 11759
Reading: 0.0, Time Elapsed: 11759
Reading: 0.0, Time Elapsed: 11759

Data from Force Sensor 170:
Reading: 0.0, Time Elapsed: 11784
Reading: 0.0, Time Elapsed: 11784
Reading: 0.0, Time Elapsed: 11784

Data from Force Sensor 171:
Reading: 0.0, Time Elapsed: 11810
Reading: 0.0, Time Elapsed: 11810
Reading: 0.0, Time Elapsed: 11810

Data from Force Sensor 172:
Reading: 0.0, Time Elapsed: 11833
Reading: 0.0, Time Elapsed: 11833
Reading: 0.0, Time Elapsed: 11833

Data from Force Sensor 173:
Reading: 0.0, Time Elapsed: 11859
Reading: 0.0, Time Elapsed: 11859
Reading: 0.0, Time Elapsed: 11859

Data from Force Sensor 174:
Reading: 0.0, Time Elapsed: 11890
Reading: 0.0, Time Elapsed: 11890
Reading: 0.0, Time Elapsed: 11890

Data from Force Sensor 175:
Reading: 0.0, Time Elapsed: 11907
Reading: 0.0, Time Elapsed: 11907
Reading: 0.0, Time Elapsed: 11907

Data from Force Sensor 176:
Reading: 0.0, Time Elapsed: 11933
Reading: 0.0, Time Elapsed: 11933
Reading: 0.0, Time Elapsed: 11933

Data from Force Sensor 177:
Reading: 0.0, Time Elapsed: 11958
Reading: 0.0, Time Elapsed: 11958
Reading: 0.0, Time Elapsed: 11958

Data from Force Sensor 178:
Reading: 0.0, Time Elapsed: 11984
Reading: 0.0, Time Elapsed: 11984
Reading: 0.0, Time Elapsed: 11984

Data from Force Sensor 179:
Reading: 0.0, Time Elapsed: 12007
Reading: 0.0, Time Elapsed: 12007
Reading: 0.0, Time Elapsed: 12007

Data from Force Sensor 180:
Reading: 0.0, Time Elapsed: 12024
Reading: 21.0, Time Elapsed: 12024
Reading: 0.0, Time Elapsed: 12024

Data from Force Sensor 181:
Reading: 0.0, Time Elapsed: 12049
Reading: 39.0, Time Elapsed: 12049
Reading: 0.0, Time Elapsed: 12049

Data from Force Sensor 182:
Reading: 0.0, Time Elapsed: 12074
Reading: 48.0, Time Elapsed: 12074
Reading: 0.0, Time Elapsed: 12074

Data from Force Sensor 183:
Reading: 0.0, Time Elapsed: 12099
Reading: 70.0, Time Elapsed: 12099
Reading: 0.0, Time Elapsed: 12099

Data from Force Sensor 184:
Reading: 0.0, Time Elapsed: 12124
Reading: 75.0, Time Elapsed: 12124
Reading: 0.0, Time Elapsed: 12124

Data from Force Sensor 185:
Reading: 0.0, Time Elapsed: 12149
Reading: 79.0, Time Elapsed: 12149
Reading: 0.0, Time Elapsed: 12149

Data from Force Sensor 186:
Reading: 0.0, Time Elapsed: 12174
Reading: 80.0, Time Elapsed: 12174
Reading: 0.0, Time Elapsed: 12174

Data from Force Sensor 187:
Reading: 0.0, Time Elapsed: 12199
Reading: 73.0, Time Elapsed: 12199
Reading: 0.0, Time Elapsed: 12199

Data from Force Sensor 188:
Reading: 0.0, Time Elapsed: 12224
Reading: 57.0, Time Elapsed: 12224
Reading: 0.0, Time Elapsed: 12224

Data from Force Sensor 189:
Reading: 0.0, Time Elapsed: 12248
Reading: 36.0, Time Elapsed: 12248
Reading: 0.0, Time Elapsed: 12248

Data from Force Sensor 190:
Reading: 0.0, Time Elapsed: 12274
Reading: 29.0, Time Elapsed: 12274
Reading: 0.0, Time Elapsed: 12274

Data from Force Sensor 191:
Reading: 0.0, Time Elapsed: 12307
Reading: 2.0, Time Elapsed: 12307
Reading: 0.0, Time Elapsed: 12307

Data from Force Sensor 192:
Reading: 0.0, Time Elapsed: 12333
Reading: 0.0, Time Elapsed: 12333
Reading: 0.0, Time Elapsed: 12333

Data from Force Sensor 193:
Reading: 0.0, Time Elapsed: 12356
Reading: 0.0, Time Elapsed: 12356
Reading: 0.0, Time Elapsed: 12356

Data from Force Sensor 194:
Reading: 0.0, Time Elapsed: 12381
Reading: 0.0, Time Elapsed: 12381
Reading: 0.0, Time Elapsed: 12381

Data from Force Sensor 195:
Reading: 0.0, Time Elapsed: 12407
Reading: 0.0, Time Elapsed: 12407
Reading: 0.0, Time Elapsed: 12407

Data from Force Sensor 196:
Reading: 0.0, Time Elapsed: 12433
Reading: 0.0, Time Elapsed: 12433
Reading: 0.0, Time Elapsed: 12433

Data from Force Sensor 197:
Reading: 0.0, Time Elapsed: 12456
Reading: 0.0, Time Elapsed: 12456
Reading: 0.0, Time Elapsed: 12456

Data from Force Sensor 198:
Reading: 0.0, Time Elapsed: 12481
Reading: 0.0, Time Elapsed: 12481
Reading: 0.0, Time Elapsed: 12481

Data from Force Sensor 199:
Reading: 0.0, Time Elapsed: 12497
Reading: 33.0, Time Elapsed: 12497
Reading: 0.0, Time Elapsed: 12497

Data from Force Sensor 200:
Reading: 0.0, Time Elapsed: 12523
Reading: 58.0, Time Elapsed: 12523
Reading: 0.0, Time Elapsed: 12523

Data from Force Sensor 201:
Reading: 0.0, Time Elapsed: 12547
Reading: 83.0, Time Elapsed: 12547
Reading: 0.0, Time Elapsed: 12547

Data from Force Sensor 202:
Reading: 0.0, Time Elapsed: 12573
Reading: 92.0, Time Elapsed: 12573
Reading: 0.0, Time Elapsed: 12573

Data from Force Sensor 203:
Reading: 0.0, Time Elapsed: 12606
Reading: 115.0, Time Elapsed: 12606
Reading: 0.0, Time Elapsed: 12606

Data from Force Sensor 204:
Reading: 0.0, Time Elapsed: 12632
Reading: 133.0, Time Elapsed: 12632
Reading: 0.0, Time Elapsed: 12632

Data from Force Sensor 205:
Reading: 0.0, Time Elapsed: 12658
Reading: 144.0, Time Elapsed: 12658
Reading: 0.0, Time Elapsed: 12658

Data from Force Sensor 206:
Reading: 0.0, Time Elapsed: 12682
Reading: 140.0, Time Elapsed: 12682
Reading: 0.0, Time Elapsed: 12682

Data from Force Sensor 207:
Reading: 0.0, Time Elapsed: 12708
Reading: 114.0, Time Elapsed: 12708
Reading: 0.0, Time Elapsed: 12708

Data from Force Sensor 208:
Reading: 0.0, Time Elapsed: 12724
Reading: 75.0, Time Elapsed: 12724
Reading: 0.0, Time Elapsed: 12724

Data from Force Sensor 209:
Reading: 0.0, Time Elapsed: 12748
Reading: 34.0, Time Elapsed: 12748
Reading: 0.0, Time Elapsed: 12748

Data from Force Sensor 210:
Reading: 0.0, Time Elapsed: 12773
Reading: 26.0, Time Elapsed: 12773
Reading: 0.0, Time Elapsed: 12773

